CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,row_num
4951,35.988695,0.636364,294.0,0.0,294.0,0.0,0.5,0.0,0.416667,0.0,0,6,1200.0,502.277937,188.697505,0.333333,12,373
4994,99.523071,0.818182,955.87,955.87,0.0,0.0,0.5,0.5,0.0,0.0,0,9,13500.0,1201.853087,99.945036,0.666667,12,375
5060,150.56051,0.833333,368.34,368.34,0.0,0.0,0.5,0.5,0.0,0.0,0,4,1200.0,68.244473,85.170836,0.0,6,377
5132,8.59137,0.636364,125.0,0.0,125.0,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,194.532194,118.371226,0.8,12,379
5220,982.165343,1.0,435.72,45.65,390.07,0.0,0.5,0.083333,0.5,0.0,0,20,2300.0,917.52463,1319.508567,0.0,12,381
5256,30.957159,0.454545,426.25,0.0,653.55,0.0,0.5,0.0,0.5,0.0,0,19,1200.0,460.814602,108.772098,0.0,12,383
5339,148.180803,0.818182,1200.0,0.0,1200.0,0.0,0.5,0.0,0.416667,0.0,0,12,8000.0,1654.263363,129.321856,0.714286,12,385
5375,16.646768,0.818182,135.28,0.0,135.28,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,212.020939,142.655139,0.111111,12,387
5417,413.987831,1.0,985.79,892.8,92.99,0.0,0.5,0.5,0.25,0.0,0,16,3000.0,887.885624,176.216309,0.0,12,389
5483,983.363407,1.0,275.06,0.0,275.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,587.715737,316.239935,0.0,12,391
5495,24.479088,1.0,90.0,0.0,90.0,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,128.865057,124.844559,0.0,12,393
5536,83.930127,0.727273,1027.64,1027.64,0.0,0.0,0.5,0.5,0.0,0.0,0,15,6000.0,1007.971531,106.407569,0.5,12,395
5639,332.697638,1.0,1080.0,555.0,525.0,0.0,0.5,0.083333,0.333333,0.0,0,6,2000.0,603.181053,99.565218,0.0,12,397
5734,92.898327,1.0,546.0,46.0,500.0,0.0,0.5,0.083333,0.416667,0.0,0,7,6000.0,787.50992,173.630065,0.6,12,399
5780,1461.259621,1.0,178.67,0.0,178.67,0.0,0.5,0.0,0.5,0.0,0,6,6500.0,666.357134,491.582146,0.0,12,401
5911,1049.109012,1.0,200.02,0.0,200.02,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,548.458069,992.622332,0.0,12,403
6032,5.196923,0.545455,68.02,0.0,68.02,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,125.516216,97.363421,0.5,12,405
6047,2929.747983,1.0,376.04,222.0,154.04,0.0,0.5,0.083333,0.5,0.0,0,8,3000.0,1037.958748,1405.916655,0.0,12,407
6103,33.384649,0.909091,109.32,69.32,40.0,0.0,0.5,0.166667,0.25,0.0,0,6,1200.0,163.060103,215.422442,0.0,12,409
6128,1350.286625,1.0,642.33,642.33,0.0,0.0,0.5,0.5,0.0,0.0,0,12,9000.0,323.683167,344.973051,0.0,12,411
6171,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0,12,13500.0,4786.64868,1741.158024,0.0,12,413
6192,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,9000.0,2161.153147,312.343947,0.0,12,415
6232,455.452678,0.909091,1301.25,1301.25,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1500.0,472.453467,170.192614,0.0,12,417
6320,10.564262,0.545455,240.25,240.25,0.0,0.0,0.5,0.5,0.0,0.0,0,8,2700.0,469.841016,110.128101,1.0,12,419
6346,2006.218006,1.0,4572.63,3484.5,1088.13,0.0,0.5,0.416667,0.25,0.0,0,28,6500.0,1670.202477,1842.365907,0.0,12,421
6384,25.921726,0.545455,268.92,0.0,268.92,0.0,0.5,0.0,0.416667,0.0,0,6,1500.0,458.387948,146.450708,1.0,12,423
6517,0.0,0.0,120.82,0.0,120.82,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,275.029692,,0.0,12,425
6585,16.34663,0.545455,267.06,25.0,242.06,0.0,0.5,0.083333,0.5,0.0,0,7,1000.0,318.011069,113.606953,0.272727,12,427
6635,65.645186,0.545455,735.69,85.5,650.19,0.0,0.5,0.083333,0.416667,0.0,0,16,3000.0,1302.778971,140.751691,1.0,12,429
6687,23.290641,0.727273,293.99,194.99,99.0,0.0,0.5,0.25,0.166667,0.0,0,6,12500.0,287.796655,93.027601,0.333333,12,431
6769,672.84733,1.0,1969.47,1796.79,172.68,0.0,0.5,0.4,0.1,0.0,0,7,5500.0,1204.587035,238.195134,0.1,10,433
7015,374.405467,0.636364,1034.4,249.0,785.4,0.0,0.5,0.166667,0.416667,0.0,0,11,1200.0,1905.378315,174.443043,0.0,12,435
7097,390.55064,1.0,1261.99,1141.99,120.0,0.0,0.5,0.416667,0.416667,0.0,0,16,3000.0,18.496532,1151.777196,0.0,12,437
7263,975.637547,0.818182,6897.56,0.0,6897.56,0.0,0.5,0.0,0.5,0.0,0,6,6150.0,8337.882098,6703.880744,0.272727,12,439
7341,31.870622,0.636364,125.06,0.0,125.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,264.43684,149.607903,0.0,12,441
7419,40.762516,0.636364,376.0,316.5,59.5,0.0,0.5,0.416667,0.083333,0.0,0,7,10000.0,369.351109,141.778284,0.333333,12,443
7476,1322.579742,1.0,453.0,453.0,0.0,0.0,0.5,0.5,0.0,0.0,0,7,1800.0,616.31303,317.061706,0.0,12,445
7519,1378.988523,1.0,45.0,45.0,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1500.0,326.716166,625.746529,0.0,12,447
7539,48.272361,0.727273,750.0,250.0,500.0,0.0,0.5,0.083333,0.333333,0.0,0,8,6500.0,912.949944,74.0589,0.0,12,449
7588,80.298186,0.727273,1090.0,0.0,1090.0,0.0,0.5,0.0,0.416667,0.0,0,6,4500.0,1015.891727,166.102478,0.666667,12,451
7618,212.080181,1.0,618.0,333.0,285.0,0.0,0.5,0.083333,0.333333,0.0,0,7,6000.0,378.383325,169.341588,0.0,12,453
7631,1186.276559,1.0,391.67,391.67,0.0,0.0,0.5,0.5,0.0,0.0,0,8,1200.0,488.194864,927.681751,0.0,12,455
7718,9.153671,0.272727,126.6,0.0,126.6,0.0,0.5,0.0,0.416667,0.0,0,6,2900.0,134.386353,46.037748,0.0,12,457
7782,202.968428,1.0,163.55,0.0,163.55,0.0,0.5,0.0,0.5,0.0,0,9,1500.0,188.816775,1711.207196,0.0,12,459
7835,448.190189,1.0,1687.29,1687.29,0.0,0.0,0.5,0.5,0.0,0.0,0,8,11500.0,1464.000198,261.032083,0.166667,12,461
8003,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4000.0,1110.870941,1431.201171,0.0,12,463
8072,1466.99222,1.0,230.1,30.0,200.1,0.0,0.5,0.083333,0.5,0.0,0,7,1500.0,415.795291,7328.484531,0.0,12,465
8117,733.760958,1.0,371.76,0.0,371.76,0.0,0.5,0.0,0.5,0.0,0,11,3000.0,701.251972,210.722512,0.0,12,467
8254,8115.039014,1.0,383.42,0.0,383.42,0.0,0.5,0.0,0.416667,0.0,0,7,11000.0,1982.542865,1821.785907,0.0,12,469
8334,131.83593,0.545455,2234.02,0.0,2234.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,4432.954833,153.812848,1.0,12,471
8502,313.360445,0.818182,1031.91,1031.91,0.0,0.0,0.5,0.5,0.0,0.0,0,10,3000.0,2534.336507,121.667988,0.111111,12,473
8534,11.442399,0.636364,82.0,0.0,82.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,82.847064,80.676988,0.222222,12,475
8591,992.615052,1.0,162.28,0.0,162.28,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,333.663574,462.345834,0.0,12,477
8658,13.648487,0.636364,146.46,0.0,146.46,0.0,0.5,0.0,0.416667,0.0,0,6,4000.0,152.571678,159.678414,0.428571,12,479
8802,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0,12,1200.0,725.606194,140.809454,1.0,12,481
8832,1132.798883,1.0,411.24,242.45,168.79,0.0,0.5,0.333333,0.416667,0.0,0,13,3000.0,814.752576,706.375896,0.0,12,483
8858,209.178326,0.5,34.0,19.0,15.0,0.0,0.5,0.166667,0.166667,0.0,0,3,6000.0,635.909695,81.198552,0.0,6,485
8870,9630.367575,1.0,5245.28,2931.2,2314.08,0.0,0.5,0.5,0.333333,0.0,0,29,21000.0,5669.928467,2420.224884,0.0,12,487
8898,0.0,0.0,1090.69,815.7,274.99,0.0,0.5,0.166667,0.416667,0.0,0,17,1800.0,0.0,,0.0,12,489
8912,38.251194,1.0,368.84,0.0,368.84,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,417.861072,109.747646,0.333333,12,491
8926,31.161679,0.545455,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,11500.0,619.179957,162.175915,1.0,12,493
2472,213.434094,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0,14,1200.0,233.334106,119.28773,0.0,8,495
5890,1678.5937,1.0,1846.81,1846.81,0.0,0.0,0.625,0.625,0.0,0.0,0,18,3500.0,350.646998,297.503609,0.0,8,497
6904,28.853384,0.625,251.55,60.0,191.55,0.0,0.625,0.125,0.5,0.0,0,8,500.0,147.577454,89.979729,0.666667,8,499
134,154.439292,1.0,1047.94,440.0,607.94,0.0,0.75,0.083333,0.583333,0.0,0,17,6000.0,1032.089965,173.484575,0.333333,12,501
213,32.903658,1.0,391.5,0.0,391.5,0.0,0.75,0.0,0.75,0.0,0,9,6500.0,405.250915,162.812944,0.727273,12,503
238,973.039129,1.0,964.2,294.7,669.5,0.0,0.75,0.416667,0.666667,0.0,0,21,1200.0,914.852845,334.086716,0.0,12,505
255,155.644239,0.727273,1626.83,828.85,797.98,0.0,0.75,0.75,0.166667,0.0,0,17,13000.0,1924.101393,123.522314,0.571429,12,507
376,44.174721,1.0,290.0,0.0,290.0,0.0,0.75,0.0,0.583333,0.0,0,9,6000.0,326.635918,158.281177,0.111111,12,509
583,634.088475,0.75,2194.29,2065.25,129.04,0.0,0.75,0.625,0.375,0.0,0,14,10000.0,408.701268,201.735817,0.2,8,511
618,483.422715,1.0,1196.35,738.41,457.94,0.0,0.75,0.5,0.333333,0.0,0,17,5000.0,1789.757024,170.786793,0.083333,12,513
736,3258.237364,1.0,921.12,521.14,399.98,0.0,0.75,0.5,0.5,0.0,0,14,6200.0,1323.776141,1011.025921,0.0,12,515
807,1101.656754,1.0,1398.21,1243.5,154.71,0.0,0.75,0.416667,0.416667,0.0,0,16,7000.0,257.24454,346.844936,0.0,12,517
837,1009.483517,1.0,278.55,0.0,278.55,0.0,0.75,0.0,0.666667,0.0,0,14,1000.0,624.230027,586.252419,0.0,12,519
876,112.87035,0.818182,918.6,603.6,315.0,0.0,0.75,0.416667,0.583333,0.0,0,17,7500.0,1129.696171,177.258588,1.0,12,521
1075,57.257195,0.818182,472.5,472.5,0.0,0.0,0.75,0.75,0.0,0.0,0,9,7227.272727,598.240579,174.283792,0.9,12,523
1168,67.515739,0.909091,640.48,640.48,0.0,0.0,0.75,0.75,0.0,0.0,0,12,500.0,531.228483,162.317727,0.090909,12,525
1195,3066.86081,1.0,84.65,0.0,84.65,0.0,0.75,0.0,0.75,0.0,0,9,8000.0,922.962087,711.596731,0.0,12,527
1328,2220.864979,1.0,2884.42,1327.83,1556.59,0.0,0.75,0.583333,0.666667,0.0,0,46,4500.0,1355.527973,555.596549,0.0,12,529
1424,18.014226,0.727273,130.5,0.0,130.5,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,176.874316,151.915915,0.333333,12,531
1460,293.029263,0.818182,3094.97,185.0,2909.97,0.0,0.75,0.25,0.666667,0.0,0,12,14500.0,2543.550697,124.465257,0.666667,12,533
1528,3143.928913,1.0,3055.87,3055.87,0.0,0.0,0.75,0.75,0.0,0.0,0,26,4500.0,2198.293667,784.387878,0.0,12,535
1602,92.440743,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,1077.058667,169.005281,1.0,12,537
1644,1998.339616,1.0,2238.0,1170.0,1068.0,0.0,0.75,0.583333,0.416667,0.0,0,22,6500.0,1985.047114,464.932133,0.0,12,539
1810,18.606861,0.636364,302.5,0.0,302.5,0.0,0.75,0.0,0.666667,0.0,0,17,3000.0,705.81092,112.041868,0.333333,12,541
1814,921.693369,1.0,2137.93,419.96,1717.97,0.0,0.75,0.166667,0.75,0.0,0,26,7500.0,1655.891435,251.137986,0.083333,12,543
1934,26.800912,1.0,163.2,0.0,163.2,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,144.275838,130.672307,0.0,12,545
2060,95.267927,1.0,571.64,0.0,571.64,0.0,0.75,0.0,0.666667,0.0,0,14,8800.0,558.81781,191.864946,0.0,12,547
2079,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.888889,12,549
2125,1832.539694,1.0,1311.8,1076.16,235.64,0.0,0.75,0.5,0.416667,0.0,0,30,2500.0,384.218293,652.773095,0.0,12,551
2196,190.962339,1.0,2161.22,2161.22,0.0,0.0,0.75,0.75,0.0,0.0,0,24,5000.0,1663.048553,148.790482,0.222222,12,553
2240,242.450349,0.818182,223.6,55.6,168.0,0.0,0.75,0.75,0.083333,0.0,0,11,4500.0,1358.034176,134.06456,0.142857,12,555
2286,135.357366,0.818182,1592.57,1132.05,460.52,0.0,0.75,0.666667,0.5,0.0,0,28,300.0,1907.282354,197.512598,0.875,12,557
2318,152.227891,1.0,946.0,536.0,410.0,0.0,0.75,0.25,0.416667,0.0,0,18,6500.0,804.255916,169.229664,0.2,12,559
2350,2543.005761,1.0,1900.63,1900.63,0.0,0.0,0.75,0.75,0.0,0.0,0,29,4000.0,674.748921,786.205716,0.0,12,561
2445,47.872617,0.818182,649.0,147.42,501.58,0.0,0.75,0.166667,0.666667,0.0,0,19,6000.0,624.293646,191.993448,0.875,12,563
2462,14.508545,0.454545,186.14,0.0,186.14,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,181.846393,78.984685,0.142857,12,565
2509,144.080651,1.0,1526.54,1005.69,520.85,0.0,0.75,0.25,0.5,0.0,0,20,3000.0,0.0,,0.0,12,567
2552,12.737355,0.909091,152.73,0.0,152.73,0.0,0.75,0.0,0.666667,0.0,0,9,1200.0,159.150457,130.831887,0.555556,12,569
2668,226.35396,0.909091,2455.75,2230.75,225.0,0.0,0.75,0.666667,0.25,0.0,0,17,6000.0,1999.316204,162.122511,0.727273,12,571
2697,98.6782,0.818182,540.0,540.0,0.0,0.0,0.75,0.75,0.0,0.0,0,9,1700.0,364.533707,169.369886,0.125,12,573
2864,544.423104,1.0,710.19,381.03,329.16,0.0,0.75,0.333333,0.5,0.0,0,14,1800.0,1453.969557,242.240752,0.0,12,575
2908,219.885039,1.0,1857.17,1367.65,489.52,0.0,0.75,0.166667,0.583333,0.0,0,16,1800.0,630.186926,210.086007,0.0,12,577
3194,2847.608209,1.0,1399.05,383.05,1016.0,0.0,0.75,0.166667,0.583333,0.0,0,10,7500.0,1094.003828,888.841589,0.0,12,579
3343,888.406678,1.0,347.7,0.0,347.7,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,300.871084,444.166223,0.0,12,581
3452,122.124272,1.0,1052.96,58.96,994.0,0.0,0.75,0.083333,0.75,0.0,0,17,3000.0,1460.413198,191.915913,1.0,12,583
3463,416.729679,0.909091,1243.04,1153.34,89.7,0.0,0.75,0.583333,0.25,0.0,0,22,3500.0,2257.677587,171.444686,0.3,12,585
3512,1844.889665,1.0,1848.24,1848.24,0.0,0.0,0.75,0.75,0.0,0.0,0,12,3400.0,1239.278015,427.761699,0.0,12,587
3520,381.627688,1.0,1266.2,1153.56,112.64,0.0,0.75,0.666667,0.166667,0.0,0,21,1500.0,693.809552,179.077356,0.0,12,589
3671,63.264922,0.818182,849.57,0.0,849.57,0.0,0.75,0.0,0.75,0.0,0,9,4000.0,886.592905,123.424741,0.636364,12,591
3739,1374.431396,1.0,81.0,0.0,81.0,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,356.933062,540.428943,0.0,12,593
3770,19.991586,0.875,144.0,0.0,144.0,0.0,0.75,0.0,0.625,0.0,0,6,1500.0,173.881319,96.495473,0.8,8,595
3847,777.739839,1.0,262.6,0.0,262.6,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,131.553471,1379.505263,0.0,12,597
3994,1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12,599
4088,249.140601,1.0,655.94,223.0,432.94,0.0,0.75,0.083333,0.75,0.0,0,17,10500.0,907.604425,200.878822,0.0,12,601
4264,346.013906,0.818182,3561.31,1542.67,2018.64,0.0,0.75,0.333333,0.583333,0.0,0,39,5500.0,3156.901501,141.404986,0.5,12,603
4297,866.363389,1.0,4127.83,0.0,4127.83,0.0,0.75,0.0,0.75,0.0,0,15,7500.0,4774.49325,4419.482273,0.166667,12,605
4340,135.25122,1.0,904.55,63.4,841.15,0.0,0.75,0.083333,0.583333,0.0,0,21,7500.0,990.722558,163.711273,0.0,12,607
4359,128.25396,0.818182,1105.0,0.0,1105.0,0.0,0.75,0.0,0.666667,0.0,0,14,2500.0,1224.344711,132.96663,0.636364,12,609
4455,340.014453,1.0,2619.2,2472.56,146.64,0.0,0.75,0.666667,0.25,0.0,0,19,4000.0,2540.900415,182.019607,0.083333,12,611
4512,270.135147,0.909091,958.93,752.9,206.03,0.0,0.75,0.166667,0.666667,0.0,0,26,1900.0,2063.470552,216.497693,0.0,12,613
4606,768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,6000.0,947.696134,217.027653,0.0,12,615
4744,1191.662907,1.0,979.92,849.92,130.0,0.0,0.75,0.416667,0.416667,0.0,0,18,4350.0,278.328435,470.064242,0.0,12,617
5226,723.172037,1.0,2095.14,238.0,1857.14,0.0,0.75,0.166667,0.583333,0.0,0,25,5000.0,1509.479538,283.139714,0.0,12,619
5254,0.0,0.0,123.1,0.0,123.1,0.0,0.75,0.0,0.75,0.0,0,9,4000.0,101.639354,,0.0,12,621
5323,635.090434,0.818182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0,48,2900.0,7943.57021,197.416104,1.0,12,623
5457,95.853493,0.545455,796.9,0.0,796.9,0.0,0.75,0.0,0.75,0.0,0,9,1950.0,1475.770687,160.568063,0.222222,12,625
5504,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0,14,5000.0,1834.368953,212.770698,0.0,12,627
5672,883.835888,1.0,187.47,0.0,187.47,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,263.631752,434.734741,0.0,12,629
5808,262.723622,0.818182,2365.07,2125.07,240.0,0.0,0.75,0.5,0.416667,0.0,0,26,9000.0,3095.831769,177.879065,0.636364,12,631
5914,64.227433,1.0,419.4,0.0,419.4,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,406.137534,177.179057,0.272727,12,633
5938,20.620429,0.818182,169.66,0.0,169.66,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,192.185764,145.811693,1.0,12,635
6039,653.004882,0.818182,2035.29,1259.58,775.71,0.0,0.75,0.5,0.5,0.0,0,29,9500.0,7590.280949,319.680283,0.0,12,637
6278,53.583548,0.818182,553.85,369.1,184.75,0.0,0.75,0.416667,0.5,0.0,0,19,4200.0,846.787917,150.804339,0.875,12,639
6369,65.652855,1.0,480.0,0.0,480.0,0.0,0.75,0.0,0.666667,0.0,0,12,1400.0,444.504448,192.250083,0.6,12,641
6425,0.0,0.0,269.28,0.0,269.28,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,208.949793,,0.0,12,643
6618,6.903243,0.727273,145.01,0.0,145.01,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,162.930205,66.97684,0.142857,12,645
6642,56.149055,0.909091,493.32,149.93,343.39,0.0,0.75,0.166667,0.5,0.0,0,14,5000.0,471.382074,153.842106,0.75,12,647
6697,373.243163,0.909091,3603.23,3603.23,0.0,0.0,0.75,0.75,0.0,0.0,0,24,6000.0,4752.699763,170.242711,1.0,12,649
6824,42.366061,0.818182,463.32,0.0,463.32,0.0,0.75,0.0,0.666667,0.0,0,9,6500.0,499.856766,179.524229,0.714286,12,651
6857,589.130175,1.0,1669.58,1060.58,609.0,0.0,0.75,0.583333,0.416667,0.0,0,17,3000.0,2883.911526,292.720686,0.0,12,653
6979,1036.242361,1.0,365.9,0.0,365.9,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,695.253351,829.465424,0.0,12,655
7041,143.50998,1.0,549.17,0.0,549.17,0.0,0.75,0.0,0.666667,0.0,0,22,1500.0,285.145558,207.003426,0.0,12,657
7106,44.694228,0.818182,788.99,235.9,553.09,0.0,0.75,0.083333,0.583333,0.0,0,15,5700.0,874.51882,141.103713,0.727273,12,659
7186,1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0,37,6500.0,3609.323897,416.412205,0.0,12,661
7233,0.0,0.0,199.88,0.0,199.88,0.0,0.75,0.0,0.75,0.0,0,14,4000.0,0.0,,0.0,12,663
7284,88.577811,1.0,356.15,356.15,0.0,0.0,0.75,0.75,0.0,0.0,0,27,1600.0,349.838628,167.505705,0.0,12,665
7320,736.736738,1.0,1171.5,1003.54,167.96,0.0,0.75,0.75,0.333333,0.0,0,26,4000.0,2092.544158,200.597917,0.0,12,667
7482,2813.134224,0.818182,8834.96,8269.36,565.6,0.0,0.75,0.666667,0.583333,0.0,0,24,7000.0,3788.138204,739.344097,0.0,12,669
7593,117.063942,0.909091,1035.05,64.9,970.15,0.0,0.75,0.083333,0.666667,0.0,0,10,3000.0,1336.493092,154.164663,0.777778,12,671
7604,92.816307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,383.914659,192.645506,0.25,12,673
7661,124.58001,0.818182,1302.02,0.0,1302.02,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,1737.687605,162.034789,0.555556,12,675
7667,2389.347926,1.0,382.5,0.0,382.5,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,1118.260439,1642.929308,0.0,12,677
7683,222.321892,0.909091,2417.54,1709.14,708.4,0.0,0.75,0.333333,0.5,0.0,0,17,8500.0,2222.490788,162.999636,1.0,12,679
7852,170.086639,0.909091,1218.11,980.87,237.24,0.0,0.75,0.5,0.166667,0.0,0,9,6000.0,1277.281619,152.507474,0.222222,12,681
7902,1379.68959,1.0,1632.88,1508.9,123.98,0.0,0.75,0.583333,0.166667,0.0,0,30,6500.0,958.185395,410.953176,0.0,12,683
7977,56.091512,0.818182,405.0,0.0,405.0,0.0,0.75,0.0,0.75,0.0,0,9,6727.272727,553.440125,171.037361,0.6,12,685
8081,705.645246,1.0,1325.21,1017.21,308.0,0.0,0.75,0.583333,0.416667,0.0,0,14,3000.0,860.265446,227.004657,0.0,12,687
8172,339.039307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,102.011016,294.47698,0.0,12,689
8220,3196.409012,1.0,2083.25,0.0,2083.25,0.0,0.75,0.0,0.666667,0.0,0,22,6000.0,641.03397,1268.590924,0.0,12,691
8258,14.012088,0.818182,165.09,0.0,165.09,0.0,0.75,0.0,0.75,0.0,0,9,5000.0,218.895476,157.783535,0.9,12,693
8355,150.071799,0.818182,1800.0,0.0,1800.0,0.0,0.75,0.0,0.666667,0.0,0,9,5000.0,2021.257541,166.582953,1.0,12,695
8404,49.901311,0.727273,790.65,538.01,252.64,0.0,0.75,0.333333,0.583333,0.0,0,17,4000.0,680.166806,145.25185,0.181818,12,697
8484,19.726196,0.818182,220.9,0.0,220.9,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,275.401717,145.945154,0.888889,12,699
8569,1552.687961,1.0,654.16,557.16,97.0,0.0,0.75,0.5,0.583333,0.0,0,21,1500.0,1041.793202,1676.396511,0.0,12,701
8807,820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200.0,1178.247173,219.875876,0.0,12,703
8843,26.157304,0.818182,318.41,65.0,253.41,0.0,0.75,0.083333,0.666667,0.0,0,11,5000.0,240.474518,154.2101,0.0,12,705
163,122.684019,0.875,1267.0,247.88,1019.12,0.0,0.875,0.375,0.75,0.0,0,12,2500.0,1263.464175,111.639152,1.0,8,707
1047,14.281926,0.875,245.85,0.0,245.85,0.0,0.875,0.0,0.75,0.0,0,16,1500.0,209.736381,65.920948,0.25,8,709
1952,245.115749,0.875,2690.62,1217.04,1473.58,0.0,0.875,0.875,0.75,0.0,0,44,8000.0,2806.897275,137.43462,1.0,8,711
5118,55.147722,0.875,163.31,0.0,163.31,0.0,0.875,0.0,0.75,0.0,0,7,1000.0,62.619008,109.580539,0.0,8,713
6219,663.394569,0.875,1208.7,1025.94,182.76,0.0,0.875,0.25,0.75,0.0,0,19,1500.0,662.519566,119.295167,0.0,8,715
7024,14.143579,0.875,175.98,0.0,175.98,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,171.928796,111.573318,1.0,8,717
8097,327.508171,0.875,2477.68,1419.31,1058.37,0.0,0.875,0.875,0.75,0.0,0,42,2000.0,1724.519418,129.61823,0.833333,8,719
12,101.682988,1.0,610.34,86.0,524.34,0.0,1.0,0.166667,1.0,0.0,0,40,1500.0,324.924223,152.877812,0.090909,12,721
19,237.344299,1.0,1266.03,170.0,1096.03,0.0,1.0,0.083333,1.0,0.0,0,46,1800.0,729.118157,189.433393,0.5,12,723
30,54.598322,1.0,832.68,0.0,832.68,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,811.761402,75.007289,0.333333,12,725
43,162.580388,1.0,1403.42,153.5,1249.92,0.0,1.0,0.166667,0.916667,0.0,0,16,2500.0,1045.177657,163.608183,0.1,12,727
49,142.406825,1.0,1214.74,574.33,640.41,0.0,1.0,0.333333,1.0,0.0,0,48,11000.0,941.91753,180.400442,0.75,12,729
70,48.521324,1.0,514.97,514.97,0.0,0.0,1.0,1.0,0.0,0.0,0,16,5500.0,380.613937,208.568375,0.25,12,731
74,92.007959,1.0,1265.58,0.0,1265.58,0.0,1.0,0.0,1.0,0.0,0,26,5700.0,1341.967777,178.143055,1.0,12,733
83,66.65712,1.0,585.87,585.87,0.0,0.0,1.0,1.0,0.0,0.0,0,12,10000.0,570.478919,182.613309,1.0,12,735
90,4972.108843,1.0,2072.57,45.65,2026.92,0.0,1.0,0.083333,1.0,0.0,0,37,4500.0,1497.318035,29019.80288,0.0,12,737
99,530.574252,1.0,5221.42,2202.78,3018.64,0.0,1.0,1.0,1.0,0.0,0,135,3000.0,4590.877822,191.304474,0.583333,12,739
102,2597.400267,1.0,1748.73,518.44,1230.29,0.0,1.0,0.416667,1.0,0.0,0,31,6500.0,2497.488126,1584.520204,0.0,12,741
108,2928.480007,1.0,5747.76,4021.77,1725.99,0.0,1.0,0.583333,1.0,0.0,0,81,8000.0,4901.164291,788.689176,0.0,12,743
